username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
sunchartist;2018-11-12 03:21;10;27;"China Commodities DCE Iron Ore -1.05% Steel Rebar -3% Coke -2.70% Thermal Coal -1.22% Nickel -2.33% Rubber -1.86% others up 0.30-0.45%";;;;"1061866640105598978";https://twitter.com/sunchartist/status/1061866640105598978
BIAUSMarkets;2018-11-11 23:09;14;18;"Iron ore climbs to fresh highs (via @BIAUS ) https://www. businessinsider.com.au/iron-ore-price -china-steel-production-2018-11 … pic.twitter.com/7rVWEcOLwO";;@BIAUS;;"1061803031686131712";https://twitter.com/BIAUSMarkets/status/1061803031686131712
business;2018-11-11 06:58;14;19;"A second Australian iron ore train has derailed in less than a week https:// bloom.bg/2QzppzL";;;;"1061558901676695557";https://twitter.com/business/status/1061558901676695557
Hutchyman;2018-11-09 22:59;11;11;"#EdmundFitzgerald "It was 43 years ago today loaded with 26,000 tons of iron ore , prepped for what would become her doomed final voyage. @Lightfoot365 's poignant song helps keep alive the memory of what's become the Great Lakes' most famous shipwreck." https://www. mlive.com/news/index.ssf /2018/11/edmund_fitzgeralds_doomed_jour.html …";;@Lightfoot365;#EdmundFitzgerald;"1061075768078295042";https://twitter.com/Hutchyman/status/1061075768078295042
donaldorth;2018-11-09 21:09;3;26;"The lake, it is said, never gives up her dead When the skies of November turn gloomy With a load of iron ore twenty-six thousand tons more Than the Edmund Fitzgerald weighed empty That good ship and crew was a bone to be chewed When the gales of November came early https:// twitter.com/DrFishSG/statu s/1060989150365511681 …";;;;"1061048185991380992";https://twitter.com/donaldorth/status/1061048185991380992
TomMoorewx;2018-11-09 13:36;11;21;"On November 9, 1975, an iron ore freighter "Edmund Fitzgerald" began an ill-fated voyage/November 10th it took on a fierce storm ended up at the bottom of the Lake Superior. Subject of this week's "Something Moore" history article for Weather Concierge. https://www. weatherconcierge.com/the-collision- of-a-fierce-storm-and-the-edmund-fitzgerald-ended-in-tragedy/ … pic.twitter.com/hx3t5BhRdz";;;;"1060934199887257601";https://twitter.com/TomMoorewx/status/1060934199887257601
paranjoygt;2018-11-08 05:53;33;63;"Where is Gali Janardhana Reddy, the mastermind of the iron ore scam in Ballari and Anantapur? https:// twitter.com/MoneylifeIndia /status/1060436537110745088 …";;;;"1060455248316321792";https://twitter.com/paranjoygt/status/1060455248316321792
AFP;2018-11-08 00:03;25;19;"VIDEO: a huge runaway train laden with iron ore was derailed remotely after speeding through the Australian outback for almost an hour http:// u.afp.com/orGs pic.twitter.com/mLnqwnT5WW";;;;"1060367050676232192";https://twitter.com/AFP/status/1060367050676232192
tracyalloway;2018-11-07 04:48;10;23;"A single runaway train in Australia can disrupt the iron ore market. https://www. bloomberg.com/news/articles/ 2018-11-07/runaway-ore-train-exposes-australia-s-reliance-on-desert-railway …";;;;"1060076424894197760";https://twitter.com/tracyalloway/status/1060076424894197760
AFP;2018-11-07 00:36;40;37;"Runaway train with 268-wagons of iron ore travels 90 kilometres without driver before being derailed remotely http:// u.afp.com/orGs pic.twitter.com/QaS6n6CYc2";;;;"1060012984297185280";https://twitter.com/AFP/status/1060012984297185280
PDChina;2018-11-06 23:40;11;28;"Brazil’s Vale, the world’s top iron ore producer, showcases the world’s largest bulkers at #CIIE2018 , with a deck area equal to three soccer pitches. Do you know who the maker of those giants is? Read more: http:// bit.ly/2F8mZ9R pic.twitter.com/OLDeRNIqOx";;;#CIIE2018;"1059998878785712133";https://twitter.com/PDChina/status/1059998878785712133
NPR;2018-11-06 21:27;39;66;"A runaway train loaded with iron ore blazed through Western Australia for 57 miles before it was deliberately derailed. https:// n.pr/2yXl7LM";;;;"1059965506852134914";https://twitter.com/NPR/status/1059965506852134914
NatGeo;2018-11-06 10:04;228;877;"At more than 430 miles long, the Mauritania Railway has been transporting iron ore across the blistering heat of the Sahara Desert since 1963 https:// on.natgeo.com/2PhqhMH";;;;"1059793542346870784";https://twitter.com/NatGeo/status/1059793542346870784
9NewsPerth;2018-11-06 03:16;32;48;"UPDATE: The latest vision from the Pilbara - Train operations suspended at BHP after a runaway iron ore train had to be deliberately derailed. Full details in 9 News Perth at 6pm. pic.twitter.com/sDkGNxHuXR";;;;"1059691019019513856";https://twitter.com/9NewsPerth/status/1059691019019513856
Ameen60;2018-11-05 20:44;14;14;"Everything has its limit – iron ore cannot be educated into gold.";;;;"1059592382197493760";https://twitter.com/Ameen60/status/1059592382197493760
IYCHimachal;2018-11-03 03:05;43;45;"God has blessed Chhattisgarh with abundant forests, rivers, natural resources including coal, iron ore and diamond mines. But the Raman Singh Govt has failed to tap them and benefit the people of the state. #CongressLaaoCGBachao";;;#CongressLaaoCGBachao;"1058600980735053824";https://twitter.com/IYCHimachal/status/1058600980735053824
chigrl;2018-11-01 23:55;6;20;"#China commodities looking like another nasty day (watch iron ore specifically) https:// twitter.com/sunchartist/st atus/1058182152095858688 …";;;#China;"1058190821932101632";https://twitter.com/chigrl/status/1058190821932101632
dlacalle_IA;2018-10-31 05:59;8;14;"Copper and iron ore show how weak global economic growth is. Hard to believe a world where global gorwth is expected to accelerate in 18 and 19 sees copper and iron ore falling. pic.twitter.com/GjjmrktYOn";;;;"1057557538751823872";https://twitter.com/dlacalle_IA/status/1057557538751823872
TheMarkTwain;2018-10-30 21:02;39;103;"Everything has its limit - iron ore cannot be educated into gold.";;;;"1057422549632585728";https://twitter.com/TheMarkTwain/status/1057422549632585728
Salty_Wings;2018-10-29 23:13;5;22;"From the Pilbara Where huge piles of iron ore are surrounded by pristine waters Dampier Archipelago #justanothedayinWA #seeaustralia pic.twitter.com/W3wc6UgKea";;;#justanothedayinWA #seeaustralia;"1057093081328046080";https://twitter.com/Salty_Wings/status/1057093081328046080
SesaGoaIronOre;2018-10-29 03:01;91;32;"Vedanta Sesa Goa Iron Ore – Value Added Business awarded with the prestigious “Gomant Sarvocha Suraksha Puraskar” at the 6th Green Triangle Safety awards. @NavinAgarwal_V @CEO_SESA @SauvickMazumdar @NavnathVhatte @VerenkarLeena @LVerenkar @arunarora108 pic.twitter.com/XI4KXJXM84";;@NavinAgarwal_V @CEO_SESA @SauvickMazumdar @NavnathVhatte @VerenkarLeena @LVerenkar @arunarora108;;"1056788041614802944";https://twitter.com/SesaGoaIronOre/status/1056788041614802944
business;2018-10-29 00:21;28;29;"Rio Tinto, world’s second-biggest miner, says deal to offload its stake in $20 billion Guinea iron ore project has lapsed https:// bloom.bg/2Q2OuCX";;;;"1056747835327238144";https://twitter.com/business/status/1056747835327238144
LandNoli;2018-10-27 03:27;158;165;"Tsepo Mahlaba, on REIPP being called "clean": 1. To Make Wind Blades you use mined Iron Ore - "dirty" 2. Solar Panels are made out of mined Silica - "dirty" Only wind & sun power generation is "clean", but the value chain isn't as clean as claimed Even their disposal is toxic pic.twitter.com/2GgOx08Xtg";;;;"1056069879319674880";https://twitter.com/LandNoli/status/1056069879319674880
phbarratt;2018-10-26 19:02;15;17;"Morrison to redirect NDIS funds to drought Cormann’s “our sound economic and financial management” is code for “higher iron ore prices”. http://www. smh.com.au/federal-politi cs/political-news/ndis-funds-to-be-repurposed-for-drought-relief-under-morrison-plan-20181026-p50c5k.html?btis …";;;;"1055942854483165184";https://twitter.com/phbarratt/status/1055942854483165184
Scutty;2018-10-26 17:09;14;30;"Iron ore continues to roar. MBIOI-62 +0.6% to $76.48 MBIOI-58 +1.3% to $45.31 MBIOI-65-BZ +0.4% to $98.40 All three grades sit at multi-month highs and have entered a technical bull market. https://www. businessinsider.com.au/iron-ore-bull- market-2018-10 … pic.twitter.com/5wvcvdF0OB";;;;"1055914320385597440";https://twitter.com/Scutty/status/1055914320385597440
Patankar72;2018-10-26 03:33;203;52;"Patience of mining dependants in the State of Goa are being tested. Hope that upcoming Dipawali will be celebrated with pride n joy towards earliest resumption of Iron Ore Mining. #GoaMining @PMOIndia @narendramodi @AmitShah @nstomar @nitin_gadkari @RahulGandhi @MallikarjunINC";;@PMOIndia @narendramodi @AmitShah @nstomar @nitin_gadkari @RahulGandhi @MallikarjunINC;#GoaMining;"1055709023075483648";https://twitter.com/Patankar72/status/1055709023075483648
SteelMinIndia;2018-10-25 04:52;24;40;""Three decades from now, there will be so much steel available that there may not be a need for virgin iron ore . But right now, we need iron ore and coal to take India's GDP growth to double-digit levels." - Sh. @MPNaveenJindal , Chairman @JSPLCorporate at #ISASteelConclave2018 pic.twitter.com/oTn8VwuUnD";;@MPNaveenJindal @JSPLCorporate;#ISASteelConclave2018;"1055366525778124801";https://twitter.com/SteelMinIndia/status/1055366525778124801
SteelMinIndia;2018-10-25 03:03;15;29;""This is the golden time for the steel industry. India has advantages of iron ore reserves, transportation, and logistics. This gives us the leverage to increase our steel production capacity at a fast pace." - Sh. Anil Kumar Chaudhary, Chairman @SAILsteel #ISASteelConclave2018 pic.twitter.com/zdURuBf8is";;@SAILsteel;#ISASteelConclave2018;"1055339099144548352";https://twitter.com/SteelMinIndia/status/1055339099144548352
TheKouk;2018-10-24 20:37;211;278;"In the 10 weeks since Mr Morrison became PM, the Australian stock market has lost about $165 billion in value Just noting this to put in context Mr Morrison taking credit for the improvement in the budget which has nothing to do with policies & all to do with iron ore & coal";;;;"1055241962159202304";https://twitter.com/TheKouk/status/1055241962159202304
abubakarumer;2018-10-24 06:08;86;124;"Even the senior most and credible judges can smell the NAB's political victimization in the name of "accountability". No action by NAB in clear cases of corruption on which courts rulings also exist: e.g Babar Awan's Nandipur & Parvaiz Elahis Iron Ore . Implies NAB/Niazi collusion pic.twitter.com/gHxz0xDEOl";;;;"1055023105352044544";https://twitter.com/abubakarumer/status/1055023105352044544
Essar;2018-10-24 02:13;19;133;"#Essar 's 24 MTPA Vizag Iron Ore Handling Complex, which is India’s largest iron ore handling facility, has commenced cargo movement for two public sector giants – National Mineral Development Corporation and Metals & Mineral Trading Corporation of India - https:// bit.ly/2AoVdBA pic.twitter.com/H9XtJQmdf1";;;#Essar;"1054964167298428928";https://twitter.com/Essar/status/1054964167298428928
dpradhanbjp;2018-10-23 04:52;71;340;"The Pradhan Mantri Urja Ganga project streched over 769km in Odisha will lead to industrial development of the State and whole of Eastern India. The pipeline will benefit industries associated with steel, iron ore and sponge.";;;;"1054641733361790981";https://twitter.com/dpradhanbjp/status/1054641733361790981
PeteStauber;2018-10-21 18:19;34;59;""I am the only candidate in this race that can say I support iron ore mining, copper-nickel mining and Enbridge Line 3, and I don't have to look behind me to see who is listening."";;;;"1054119932458385410";https://twitter.com/PeteStauber/status/1054119932458385410
NatGeo;2018-10-21 13:03;293;971;"At more than 430 miles long, the Mauritania Railway has been transporting iron ore across the blistering heat of the Sahara Desert since 1963 https:// on.natgeo.com/2Cw6hhJ";;;;"1054040380428222465";https://twitter.com/NatGeo/status/1054040380428222465
ashoswai;2018-10-18 12:25;23;48;"This state Odisha has 28% Iron ore , 24% coal, 59% Bauxite and 98% Chromite of India's total deposits! https://www. outlookindia.com/website/story/ in-dana-majhi-rerun-man-in-odisha-carries-body-of-daughter-killed-by-cyclone-titli-for-8-km/318589 …";;;;"1052943727038205953";https://twitter.com/ashoswai/status/1052943727038205953
DoctorKarl;2018-10-18 10:30;9;24;"Do Blast Furnaces work because of “magic”?!? And if you stop believing, does Iron Ore stop turning into Iron?!?! https:// twitter.com/cathywilcox1/s tatus/1052885021462126592 …";;;;"1052914722046017537";https://twitter.com/DoctorKarl/status/1052914722046017537
SpeersTim;2018-10-17 01:02;11;25;"I wonder why he holds these views? "Plimer is a director of seven mining companies: Ivanhoe Australia, a subsidiary of Bob Friedland's Ivanhoe Mines, CBH Resources, Kefi Minerals,Australia-based coal gas company, Ormil Energy, and Gina Rinehart's Hope Downs iron ore mine."";;;;"1052409582918782976";https://twitter.com/SpeersTim/status/1052409582918782976
JSPLCorporate;2018-10-12 04:33;35;54;"A Must Watch! In an interview with @BloombergQuint , Mr. N A Ansari, CEO @JSPLCorporate talks about the #Steel industry, iron ore prices and shares his business outlook. He expects that steel demand will pick up further in near future. https:// twitter.com/i/broadcasts/1 mnGeopzQwvxX …";;@BloombergQuint @JSPLCorporate;#Steel;"1050650647928889350";https://twitter.com/JSPLCorporate/status/1050650647928889350
TheKouk;2018-10-11 19:42;8;38;"You miss the point: Of course it's rubbish. But Mr Morrison claims credit for budget repair which is a reflection of unexpected strength in iron ore & coal prices: Policies have actually added to the deficit. Yet no responsibility for stocks? It was meant to point out that folly";;;;"1050517017512488960";https://twitter.com/TheKouk/status/1050517017512488960
brucerossbrc;2018-10-11 09:23;48;68;"I tried to tell you all the Pastor's ministerial team was more fun than the previous lot Exhibit Melissa Price Environment Minister Previously lawyer for Japanese iron ore company One trainwreck interview Ever since laying down in darkened room with cold compress on forehead https:// twitter.com/simonahac/stat us/1050350177142198272 …";;;;"1050361187894878208";https://twitter.com/brucerossbrc/status/1050361187894878208
BaseMetals;2018-10-11 04:34;26;27;"My #LMEweek view. A combination of deficits and sentiment will lift 2019 annual average prices for Al, Ni and Co. Cu prices will continue to recover from 3Q18 lows, Zn prices will decline next year. Steelmaking margins, Iron Ore and Coal quality premiums will remain strong. pic.twitter.com/Nh0GeEhq8y";;;#LMEweek;"1050288540465156096";https://twitter.com/BaseMetals/status/1050288540465156096
business;2018-10-10 01:22;18;15;"Steel mills in India are increasingly tapping the global market for iron ore over logistics woes https:// bloom.bg/2PkLgdw";;;;"1049877686032715779";https://twitter.com/business/status/1049877686032715779
Scutty;2018-10-09 08:12;11;20;"Iron ore benchmark goes vertical. MBIOI-62 +2.5% to $71.14 (highest since March 15) MBIOI-58 +0.4% to $40.26 MBIOI-65-BZ +0.6% to $97.10 https://www. businessinsider.com.au/iron-ore-price -china-pboc-rrr-cut-2018-10 … pic.twitter.com/zkHkFggnTZ";;;;"1049618643376431104";https://twitter.com/Scutty/status/1049618643376431104
EdVanDerWalt;2018-10-09 07:22;16;19;"In markets today: * Treasury yields hit 7-year high * Stocks under pressure * Italy still causing concern * Iron ore at three-week high on Dalian exchange https://www. bloomberg.com/news/articles/ 2018-10-08/asia-stocks-poised-to-decline-yuan-under-pressure-markets-wrap?srnd=premium … pic.twitter.com/OzIEcU8ZoC";;;;"1049606126579400704";https://twitter.com/EdVanDerWalt/status/1049606126579400704
PetraAu;2018-10-09 04:00;37;36;"Australia’s new Environment Minister, Melissa Price, was Vice President of Legal and Business Development at Crossroad Resources ( iron ore ). Another miner in charge of the environment.Thinks over 99% of scientists are wrong on climate change. https:// twitter.com/JamesFernyhoug h/status/1049489802154758146 …";;;;"1049555124387889152";https://twitter.com/PetraAu/status/1049555124387889152
camilodivar;2018-10-06 04:38;258;78;"We the mining dependent thank @shripadynaik for shouldering the responsibility to get the required amendment passed in parliament winter session for starting iron ore mining in Goa @BJP4Goa @BJP4India @DrPramodSawant2 @NSawaikar @nstomar @rsprasad @narendramodi";;@shripadynaik @BJP4Goa @BJP4India @DrPramodSawant2 @NSawaikar @nstomar @rsprasad @narendramodi;;"1048477685331230725";https://twitter.com/camilodivar/status/1048477685331230725
bymarktwain;2018-10-06 01:20;13;30;"Everything has its limit - iron ore cannot be educated into gold. #MarkTwain";;;#MarkTwain;"1048427654557446146";https://twitter.com/bymarktwain/status/1048427654557446146
USNHistory;2018-10-04 09:30;30;71;"#OTD , 75 years ago, aircraft from USS Ranger attacked convoys in the harbor of Bodø, Norway, sinking German tankers, steamships and freight barges, ultimately depriving German forces of badly needed iron ore . #WWII To learn more click here: https:// go.usa.gov/xPBKp pic.twitter.com/lbhhEXrRrj";;;#OTD #WWII;"1047826183004610561";https://twitter.com/USNHistory/status/1047826183004610561
tveitdal;2018-10-02 04:36;17;9;"Value of Australian coal exports tipped to decline sharply over next 18 months https://www. theguardian.com/environment/20 18/oct/02/value-of-australian-coal-exports-tipped-to-decline-sharply-over-next-18-months … Thermal coal prices forecast to drop 25% and metallurgical coal prices 23% as value of iron ore exports also falls @grhutchens pic.twitter.com/RkQPnOWact";;@grhutchens;;"1047027517536841728";https://twitter.com/tveitdal/status/1047027517536841728
STHGibbs;2018-10-01 19:26;118;59;"Venezuela govt changes its formula to calculate the value of a #Petro . No longer a barrel of oil. Now a basket of commodities: 50% oil, 20% gold and iron ore , 10% diamond. pic.twitter.com/2E0Bd6feyt";;;#Petro;"1046889122068074499";https://twitter.com/STHGibbs/status/1046889122068074499
spectatorindex;2018-10-01 12:30;206;341;"Price over past year. Brent crude oil: +47% Uranium: +35% Wool: +35% Gasoline: +34% Coal: +21% Nickel: +20% Wheat: +14% Steel: +14% Iron Ore : +13% Cotton: +9%";;;;"1046784302527270914";https://twitter.com/spectatorindex/status/1046784302527270914
RioTinto;2018-09-30 20:58;14;28;"Together with our joint venture partners Mitsui and Nippon Steel & Sumitomo Metal, we’re investing $1.5 billion in our Robe Valley and West Angelas projects to sustain production of the Pilbara Blend, the world’s most recognised brand of iron ore .";;;;"1046549823514501121";https://twitter.com/RioTinto/status/1046549823514501121
PearlGomes3;2018-09-27 02:01;80;35;"Iron ore is used primarily in structural engineering applications and in maritime purposes, automobiles, and general industrial applications. Restart of #GoaMining is very very important for development purpose. @goacm @PMOIndia @AmitShah @nitin_gadkari @nstomar @PiyushGoyal";;@goacm @PMOIndia @AmitShah @nitin_gadkari @nstomar @PiyushGoyal;#GoaMining;"1045176698893819904";https://twitter.com/PearlGomes3/status/1045176698893819904
Triplejay58;2018-09-24 19:34;16;25;"Is that the same Melissa Price who was previously Vice President of Legal & Business Development for Crosslands Resources, an entity of Mitsubishi Developments which controls the major Western Australian Jack Hills Iron Ore Mine? #auspol #reefgatge https:// twitter.com/phbarratt/stat us/1044348911102480384 …";;;#auspol #reefgatge;"1044354473420775424";https://twitter.com/Triplejay58/status/1044354473420775424
dieLinkeEP;2018-09-24 07:28;2;0;"Die Präsentation unserer Studie lässt sich hier auch im livestream (Englisch) verfolgen: "Profit shifting in Ukraine's iron ore exports" #Taxation #PanamaPapers #TaxAbuse @HelmutScholzMEP https:// m.youtube.com/watch?v=D6HIgW l2MKg&feature=youtu.be …";;@HelmutScholzMEP;#Taxation #PanamaPapers #TaxAbuse;"1044171678694223872";https://twitter.com/dieLinkeEP/status/1044171678694223872
cafecomferri;2018-09-20 21:23;7;25;"COICE ATOMIC Vale eyes expansion of Brazil iron ore mine to feed Chinese demand | Article [AMP] | Reuters https://www. reuters.com/article/us-chi na-steel-vale/almost-90-percent-of-chinas-steel-capacity-to-meet-pollution-rules-by-2025-vale-idUSKCN1M00AG …";;;;"1042932378900078597";https://twitter.com/cafecomferri/status/1042932378900078597
monye_morris;2018-09-19 15:20;97;77;"As the govt has confessed about Nigerian Air, I want to state here again that the Ajaokuta Steel Company that they said will soon start will not be starting for at least the next 7yrs. No rails for iron ore No coking coal to even light the furnace! Let us not be fooled!";;;;"1042478656453533697";https://twitter.com/monye_morris/status/1042478656453533697
Afrina_123;2018-09-19 04:31;137;45;"Export of Iron ore is an important source of foreign exchange for India. Restart of #GoaMining is required to earn foreign exchange. @goacm @manoharparrikar @nstomar @PiyushGoyal @NSawaikar @visrane @BJP4India @shripadynaik @RohanKhaunte @anupamaairy @nitin_gadkari";;@goacm @manoharparrikar @nstomar @PiyushGoyal @NSawaikar @visrane @BJP4India @shripadynaik @RohanKhaunte @anupamaairy @nitin_gadkari;#GoaMining;"1042315131525324800";https://twitter.com/Afrina_123/status/1042315131525324800
JSPLFoundation;2018-09-15 04:39;45;86;"“Pollution Control Appreciation Award-2018” for #JSPL ’s TRB Iron Ore Mines, Tensa in Sundergarh dist. State Pollution Control Board, #Odisha recognises the mines for effective pollution control measures taken & adoption of sound environmental management practices. Congratulations pic.twitter.com/UwZIpdTIUA";;;#JSPL #Odisha;"1040867710295433217";https://twitter.com/JSPLFoundation/status/1040867710295433217
TheKouk;2018-09-12 19:03;13;21;"Iron ore holding at extremely favourable levels - US$68 a tonne and with the AUD weakening in recent times, the impact on national income and government revenue is frankly, huge. MYEFO will point to meaningful surpluses if the govt doesn't throw the money away";;;;"1039997912778850304";https://twitter.com/TheKouk/status/1039997912778850304
RickNewnham;2018-09-12 04:47;14;41;"This is just a small part of @RioTinto ’s iron ore operations in the Pilbara. The scale is incredible. It’s not always obvious from the city, but we owe much of our high standard of living in Australia to the success of export projects like this. #wapol #auspol pic.twitter.com/qaP48crbo8";;@RioTinto;#wapol #auspol;"1039782420122198022";https://twitter.com/RickNewnham/status/1039782420122198022
RoseFer_2456;2018-09-12 03:49;103;44;"Halting iron ore exports aids currency slide. Resumption of #GoaMining should be the top most priority, @goacm @PMOIndia @nstomar @PiyushGoyal @rashtrapatibhvn @nitin_gadkari @NSawaikar @GoaFront https://www. thehindu.com/business/Indus try/anil-agarwal-pitches-for-restarting-mining-in-goa-in-the-wake-of-falling-rupee/article24922929.ece …";;@goacm @PMOIndia @nstomar @PiyushGoyal @rashtrapatibhvn @nitin_gadkari @NSawaikar @GoaFront;#GoaMining;"1039767981541089280";https://twitter.com/RoseFer_2456/status/1039767981541089280
PalaeoSeds;2018-09-11 14:57;17;61;"Magnetite often forms a big part of the beautiful layers of Banded Iron Formations (BIFs), which are an important commercial source of iron ore and major environmental indicators for the great oxygenation event c.2.45Ga (image from https://www. visionlearning.com/en/library/Ear th-Science/6/History-of-Earths-Atmosphere-II/203 … ) #mincup2018 pic.twitter.com/tVxAVtzj5n";;;#mincup2018;"1039573730505248768";https://twitter.com/PalaeoSeds/status/1039573730505248768
Indiamining;2018-09-11 07:06;206;70;"#Goa - It is India's top #ironore exporting state. Iron ore mined here is exported to countries such as China and Japan. #GoaMining #mining @PMOIndia @mygovindia @makeinindia @startupindia @NITIAayog @SwarajyaMag";;@PMOIndia @mygovindia @makeinindia @startupindia @NITIAayog @SwarajyaMag;#Goa #ironore #GoaMining #mining;"1039455181069406208";https://twitter.com/Indiamining/status/1039455181069406208
AnilAgarwal_Ved;2018-09-10 06:30;255;277;"Natural Resources imports have sky rocketed. Aluminium imports are up by 20%, enormous amounts of Oil, Copper, Sulfuric Acid and Fertilizers are being imported & Iron Ore exports worth billions from Goa have stopped. These domestic factors are contributing to slide of rupee (1/2)";;;;"1039083629815713797";https://twitter.com/AnilAgarwal_Ved/status/1039083629815713797
NatGeo;2018-09-09 20:08;200;755;"At more than 430 miles long, the Mauritania Railway has been transporting iron ore across the blistering heat of the Sahara Desert since 1963 https:// on.natgeo.com/2QhINkP";;;;"1038927046385250304";https://twitter.com/NatGeo/status/1038927046385250304
Richard_Spoor;2018-09-09 12:10;18;46;"Dingleton residents celebrate Friday’s win in the High Court Kimberly. Kumba Iron Ore ’s application to evict them from their homes dismissed with costs. Great work team. pic.twitter.com/3Ow535lN2a";;;;"1038806771450736640";https://twitter.com/Richard_Spoor/status/1038806771450736640
ToshniwalEquity;2018-09-08 01:57;23;48;"Top Export/Import (From/To India) - Sharp increase in export of Lead/Aluminium & their allied products - Significant jump in import of iron ore & accumulators/batteries - Key to identify products with consistent export growth across the 3 timescales @anandmahindra @hvgoenka pic.twitter.com/6X5yyBg5ga";;@anandmahindra @hvgoenka;;"1038290321958785025";https://twitter.com/ToshniwalEquity/status/1038290321958785025
HamiltonPort;2018-09-07 07:57;11;32;"Just arrived in port this am: the Algoma Discovery, with a load of iron ore from Minnesota #steelsummit #HamOnt pic.twitter.com/TWS79hyTT1";;;#steelsummit #HamOnt;"1038018539687276544";https://twitter.com/HamiltonPort/status/1038018539687276544
vkmalayekar;2018-09-07 01:57;143;64;"How we approach mining today versus 50 years ago is altogether different. Iron ore mining in Goa is carried out with modern methods & in compliance with the principal of sustainable development now that Hon'ble @goacm is back #GoaMining will resume soon @PMOIndia #FridayFeeling";;@goacm @PMOIndia;#GoaMining #FridayFeeling;"1037927841038512128";https://twitter.com/vkmalayekar/status/1037927841038512128
geetv79;2018-09-06 09:26;112;166;"Odisha is Rich with Abundance of Natural Resources like Bauxite, Iron Ore , Manganese, Chromium, Coal Yet the State is on the Top of the Poorest State list in India #18YrsOdishaInTears";;;#18YrsOdishaInTears;"1037678402168385537";https://twitter.com/geetv79/status/1037678402168385537
vkmalayekar;2018-09-06 01:59;127;55;"The #GoaMining industry has helped to train unskilled, semi skilled and academically backward to become job ready through various initiatives. Stoppage not only affects iron ore production but also many beneficiaries benefitting for various social outreaches. @PMOIndia @goacm";;@PMOIndia @goacm;#GoaMining;"1037566047530958848";https://twitter.com/vkmalayekar/status/1037566047530958848
DOverview;2018-09-05 12:12;6;24;"Port Hedland is the largest iron ore loading port in Australia and one of the largest in the world. See more here: https:// bit.ly/2M2oxjS /// #dailyoverview #aerialphotography #satellite #earth #picoftheday #porthedland #pilbara #westernaustralia #australia #port #iron #shipping pic.twitter.com/7Kz2SxtSLB";;;#dailyoverview #aerialphotography #satellite #earth #picoftheday #porthedland #pilbara #westernaustralia #australia #port #iron #shipping;"1037357868226433025";https://twitter.com/DOverview/status/1037357868226433025
TheMarkTwain;2018-09-01 21:03;42;132;"Everything has its limit - iron ore cannot be educated into gold.";;;;"1036041776023384064";https://twitter.com/TheMarkTwain/status/1036041776023384064
PearlGomes3;2018-08-29 03:23;99;54;"Restart #GoaMining . The mining issue has been hanging fire in Goa ever since the top court banned extraction and transportation of iron ore from 88 mining leases from March while also directing the state to re-issue mining leases. @PMOIndia @goacm @oheraldogoa @nstomar";;@PMOIndia @goacm @oheraldogoa @nstomar;#GoaMining;"1034687992592396288";https://twitter.com/PearlGomes3/status/1034687992592396288
KagutaMuseveni;2018-08-28 14:06;46;169;"For a factory like Simba that uses one million tonnes of limestone annually, it would take 300 years for it to exhaust these deposits. For iron ore , which makes steel, Uganda has reserves of 260m tonnes. 60m tonnes of this iron ore is in Tororo, the rest in Kabale and Kanungu. pic.twitter.com/Z36riQDyPs";;;;"1034487369989271554";https://twitter.com/KagutaMuseveni/status/1034487369989271554
Zanaga_Iron_Ore;2018-08-28 04:06;13;42;"Iron ore pellet premiums to widen gains as foreign supplies tighten - SMM reports #ZIOC #ironpellets #ironore https:// news.metal.com/newscontent/10 0832277/Iron-ore-pellet-premiums-to-widen-gains-as-foreign-supplies-tighten/ …";;;#ZIOC #ironpellets #ironore;"1034336505878249472";https://twitter.com/Zanaga_Iron_Ore/status/1034336505878249472
Reuters;2018-08-26 14:31;10;28;"Vale's iron ore output will rise only if prices increase: CEO https:// reut.rs/2MBB3w7 pic.twitter.com/IGFH69soCM";;;;"1033768856861515781";https://twitter.com/Reuters/status/1033768856861515781
ddale8;2018-08-24 19:36;343;1119;"Trump, determined to make everyone's head explode, claims that the U.S. doesn't need to import iron: "We're going to get the iron ore from Minnesota and other places. We don't need anybody from outside."";;;;"1033120800805711873";https://twitter.com/ddale8/status/1033120800805711873
NewtonAFerns;2018-08-24 08:34;142;81;"The #GoaMining industry contributes significantly by way of #foreignexchange $, #revenue (subject to intl. iron ore prices)) & to #GDP thereby sustaining the State #economy . Is it not a matter of concern to keep the industry shut? #livelihood ? @goacm @PMOIndia @nstomar @GoaFront";;@goacm @PMOIndia @nstomar @GoaFront;#GoaMining #foreignexchange #revenue #GDP #economy #livelihood;"1032954342167302146";https://twitter.com/NewtonAFerns/status/1032954342167302146
JJHTweets;2018-08-24 07:25;7;24;"None. Mauritania was the last one. GDP 0.2% of the UK economy. 50% of their exports was iron ore (which we don't have) and between 1% and 17% of their population live in slavery. Even they couldn't make it work and joined a trade bloc.";;;;"1032936946941796352";https://twitter.com/JJHTweets/status/1032936946941796352
gandha3195;2018-08-22 01:40;149;88;"#Goa has title of state that exports high amount of iron ore nearly 50% of country's exports thereby earning valuable foreign exchange and helping rein in the fiscal deficit. #GoaMining #WednesdayWisdom @PMOIndia @MinesMinIndia @NITIAayog";;@PMOIndia @MinesMinIndia @NITIAayog;#Goa #GoaMining #WednesdayWisdom;"1032125374669307905";https://twitter.com/gandha3195/status/1032125374669307905
